id,date,asset_id,lot_id,methodology_id,clean_price,accrued_interest,indexer_id,indexer_percentage,spread_over_indexer,spread_over_cdi,spread_over_inflation,cash_flow,currency_id,last_valuation_flag,created_at,updated_at,duration_years
2694552,2025-09-08 09:00:00-03,20450,1,2,92.91990694,3.07171012,1,1.00000000,0.17000000,0.02902448,,2.51434257,2,f,2026-04-02 11:34:14.715825-03,,
2734932,2025-09-09 00:00:00-03,20450,1,2,92.91990694,3.13153448,1,1.00000000,0.17000000,0.02929483,,0.00000000,2,f,2026-04-02 15:13:27.193986-03,,
2734938,2025-09-10 00:00:00-03,20450,1,2,92.91990694,3.19139612,1,1.00000000,0.17000000,0.02956594,,0.00000000,2,f,2026-04-02 15:13:38.046931-03,,
2734944,2025-09-11 00:00:00-03,20450,1,2,92.91990694,3.25129507,1,1.00000000,0.17000000,0.03011691,,0.00000000,2,f,2026-04-02 15:13:48.8618-03,,
5388667,2025-09-12 00:00:00-03,20450,1,2,92.91990694,3.31123135,1,1.00000000,0.17000000,0.03011178,,0.00000000,2,f,2026-04-09 17:42:16.408888-03,,
5388674,2025-09-13 00:00:00-03,20450,1,2,92.91990694,3.31123135,1,1.00000000,0.17000000,0.03011178,,0.00000000,2,f,2026-04-09 17:42:27.378529-03,,
5388682,2025-09-14 00:00:00-03,20450,1,2,92.91990694,3.31123135,1,1.00000000,0.17000000,0.03011178,,0.00000000,2,f,2026-04-09 17:42:38.227554-03,,
5388690,2025-09-15 00:00:00-03,20450,1,2,92.91990694,3.37120498,1,1.00000000,0.17000000,0.03074501,,0.00000000,2,f,2026-04-09 17:42:49.09464-03,,
5388698,2025-09-16 00:00:00-03,20450,1,2,92.91990694,3.43121599,1,1.00000000,0.17000000,0.03165630,,0.00000000,2,f,2026-04-09 17:43:00.131517-03,,
5388706,2025-09-17 00:00:00-03,20450,1,2,92.91990694,3.49126440,1,1.00000000,0.17000000,0.03211054,,0.00000000,2,f,2026-04-09 17:43:11.000479-03,,
5388714,2025-09-18 00:00:00-03,20450,1,2,92.91990694,3.55135024,1,1.00000000,0.17000000,0.03164570,,0.00000000,2,f,2026-04-09 17:43:22.041751-03,,
5388723,2025-09-19 00:00:00-03,20450,1,2,92.91990694,3.61147352,1,1.00000000,0.17000000,0.03165557,,0.00000000,2,f,2026-04-09 17:43:33.175759-03,,
5388732,2025-09-20 00:00:00-03,20450,1,2,92.91990694,3.61147352,1,1.00000000,0.17000000,0.03165557,,0.00000000,2,f,2026-04-09 17:43:44.21891-03,,
5388742,2025-09-21 00:00:00-03,20450,1,2,92.91990694,3.61147352,1,1.00000000,0.17000000,0.03165557,,0.00000000,2,f,2026-04-09 17:43:55.405035-03,,
5388753,2025-09-22 00:00:00-03,20450,1,2,92.91990694,3.67163427,1,1.00000000,0.17000000,0.03083752,,0.00000000,2,f,2026-04-09 17:44:06.563121-03,,
5388763,2025-09-23 00:00:00-03,20450,1,2,92.91990694,3.73183252,1,1.00000000,0.17000000,0.03156462,,0.00000000,2,f,2026-04-09 17:44:18.855625-03,,
5388773,2025-09-24 00:00:00-03,20450,1,2,92.91990694,3.79206828,1,1.00000000,0.17000000,0.03137457,,0.00000000,2,f,2026-04-09 17:44:30.330645-03,,
5388782,2025-09-25 00:00:00-03,20450,1,2,92.91990694,3.85234158,1,1.00000000,0.17000000,0.03101102,,0.00000000,2,f,2026-04-09 17:44:41.482091-03,,
5388792,2025-09-26 00:00:00-03,20450,1,2,92.91990694,3.91265245,1,1.00000000,0.17000000,0.03083757,,0.00000000,2,f,2026-04-09 17:44:52.871772-03,,
5388802,2025-09-27 00:00:00-03,20450,1,2,92.91990694,3.91265245,1,1.00000000,0.17000000,0.03083757,,0.00000000,2,f,2026-04-09 17:45:04.178285-03,,
5388812,2025-09-28 00:00:00-03,20450,1,2,92.91990694,3.91265245,1,1.00000000,0.17000000,0.03083757,,0.00000000,2,f,2026-04-09 17:45:15.987646-03,,
5388822,2025-09-29 00:00:00-03,20450,1,2,92.91990694,3.97300090,1,1.00000000,0.17000000,0.03038364,,0.00000000,2,f,2026-04-09 17:45:26.98739-03,,
5388832,2025-09-30 00:00:00-03,20450,1,2,92.91990694,4.03338697,1,1.00000000,0.17000000,0.03074674,,0.00000000,2,f,2026-04-09 17:45:38.152488-03,,
5388842,2025-10-01 00:00:00-03,20450,1,2,92.91990694,4.09381067,1,1.00000000,0.17000000,0.03091379,,0.00000000,2,f,2026-04-09 17:45:49.245156-03,,
5388852,2025-10-02 00:00:00-03,20450,1,2,92.91990694,4.15427203,1,1.00000000,0.17000000,0.02956762,,0.00000000,2,f,2026-04-09 17:46:00.486241-03,,
5388862,2025-10-03 00:00:00-03,20450,1,2,92.91990694,4.21477107,1,1.00000000,0.17000000,0.02928745,,0.00000000,2,f,2026-04-09 17:46:11.609751-03,,
5408164,2025-10-04 00:00:00-03,20450,1,2,92.91990694,4.21477107,1,1.00000000,0.17000000,0.02928745,,0.00000000,2,f,2026-04-09 19:20:16.377375-03,,
5408176,2025-10-05 00:00:00-03,20450,1,2,92.91990694,4.21477107,1,1.00000000,0.17000000,0.02928745,,0.00000000,2,f,2026-04-09 19:20:27.314248-03,,
5408188,2025-10-06 00:00:00-03,20450,1,2,92.91990694,4.27530781,1,1.00000000,0.17000000,0.02929595,,0.00000000,2,f,2026-04-09 19:20:37.954933-03,,
5408213,2025-10-06 09:00:00-03,20450,1,2,89.61190595,4.27530781,1,1.00000000,0.17000000,0.02929595,,3.30800099,2,f,2026-04-10 05:10:38.826765-03,,
5426698,2025-10-07 00:00:00-03,20450,1,2,89.61190595,4.33382065,1,1.00000000,0.17000000,0.02811166,,0.00000000,2,f,2026-04-10 05:22:18.48875-03,,
5433416,2025-10-08 00:00:00-03,20450,1,2,89.61190595,4.39236996,1,1.00000000,0.17000000,0.02847317,,0.00000000,2,f,2026-04-10 05:47:52.557846-03,,
5433428,2025-10-09 00:00:00-03,20450,1,2,89.61190595,4.45095576,1,1.00000000,0.17000000,0.02883494,,0.00000000,2,f,2026-04-10 05:48:04.301951-03,,
5433440,2025-10-10 00:00:00-03,20450,1,2,89.61190595,4.50957807,1,1.00000000,0.17000000,0.02784250,,0.00000000,2,f,2026-04-10 05:48:16.285395-03,,
5433452,2025-10-11 00:00:00-03,20450,1,2,89.61190595,4.50957807,1,1.00000000,0.17000000,0.02784250,,0.00000000,2,f,2026-04-10 05:48:28.244231-03,,
5433464,2025-10-12 00:00:00-03,20450,1,2,89.61190595,4.50957807,1,1.00000000,0.17000000,0.02784250,,0.00000000,2,f,2026-04-10 05:48:40.258276-03,,
5433476,2025-10-13 00:00:00-03,20450,1,2,89.61190595,4.56823691,1,1.00000000,0.17000000,0.02793240,,0.00000000,2,f,2026-04-10 05:48:52.389127-03,,
5433488,2025-10-14 00:00:00-03,20450,1,2,89.61190595,4.62693231,1,1.00000000,0.17000000,0.02820115,,0.00000000,2,f,2026-04-10 05:49:04.318429-03,,
5433500,2025-10-15 00:00:00-03,20450,1,2,89.61190595,4.68566429,1,1.00000000,0.17000000,0.02910430,,0.00000000,2,f,2026-04-10 05:49:16.537411-03,,
5433512,2025-10-16 00:00:00-03,20450,1,2,89.61190595,4.74443288,1,1.00000000,0.17000000,0.02875287,,0.00000000,2,f,2026-04-10 05:49:28.270495-03,,
5433524,2025-10-17 00:00:00-03,20450,1,2,89.61190595,4.80323809,1,1.00000000,0.17000000,0.02838061,,0.00000000,2,f,2026-04-10 05:49:39.865046-03,,
5433536,2025-10-18 00:00:00-03,20450,1,2,89.61190595,4.80323809,1,1.00000000,0.17000000,0.02838061,,0.00000000,2,f,2026-04-10 05:49:51.699658-03,,
